Funfam	UniProt	Segments	Length
3.20.20.70-FF-000017.faa	Q7RIA7	1069-1526	458
3.20.20.70-FF-000017.faa	V7PN95	1069-1526	458
3.20.20.70-FF-000017.faa	A5K0P7	1095-1558	464
3.20.20.70-FF-000017.faa	A0A1A8WYK4	1036-1486	451
3.20.20.70-FF-000017.faa	A0A1A8ZM70	1038-1486	449
3.20.20.70-FF-000017.faa	W7J5T0	1062-1515	454
3.20.20.70-FF-000017.faa	A0A0Y9X279	1069-1523	455
3.20.20.70-FF-000017.faa	A0A077YGF1	1069-1523	455
3.20.20.70-FF-000017.faa	A0A1D3TMB0	1036-1486	451
3.20.20.70-FF-000017.faa	A0A1Y1JQX6	1096-1547	452
3.20.20.70-FF-000017.faa	A0A1J1GXX3	1023-1474	452
3.20.20.70-FF-000017.faa	A0A1D3TCK0	1071-1526	456
3.20.20.70-FF-000017.faa	A0A024W0E6	1062-1515	454
3.20.20.70-FF-000017.faa	K6UEH5	996-1453	458
3.20.20.70-FF-000017.faa	A0A0L0CUN8	1031-1484	454
3.20.20.70-FF-000017.faa	A0A2K1J996	924-1364	441
3.20.20.70-FF-000017.faa	A9SI17	925-1368	444
3.20.20.70-FF-000017.faa	E0CVI4	936-1374	439
3.20.20.70-FF-000017.faa	A0A1U8NH93	613-1051	439
3.20.20.70-FF-000017.faa	Q9LV03	934-1370	437
3.20.20.70-FF-000017.faa	M4EJV1	924-1360	437
3.20.20.70-FF-000017.faa	A0A078ICZ9	924-1360	437
3.20.20.70-FF-000017.faa	R0GMP6	928-1369	442
3.20.20.70-FF-000017.faa	A0A0D3B3N4	928-1364	437
3.20.20.70-FF-000017.faa	A0A2P5FGB7	922-1360	439
3.20.20.70-FF-000017.faa	D7MSY6	934-1370	437
3.20.20.70-FF-000017.faa	A0A2K3NSQ2	817-1253	437
3.20.20.70-FF-000017.faa	A0A199W0F5	906-1336	431
3.20.20.70-FF-000017.faa	A0A2K1KKC9	923-1362	440
3.20.20.70-FF-000017.faa	A9SM67	936-1376	441
3.20.20.70-FF-000017.faa	A0A2K1JY69	947-1386	440
3.20.20.70-FF-000017.faa	A9S9D2	948-1387	440
3.20.20.70-FF-000017.faa	A0A0R0EJ07	733-1171	439
3.20.20.70-FF-000017.faa	A0A061G0X2	933-1371	439
3.20.20.70-FF-000017.faa	A0A1S3UEN1	588-1026	439
3.20.20.70-FF-000017.faa	A0A0A0LDU9	928-1366	439
3.20.20.70-FF-000017.faa	A0A1S3VJP0	588-1026	439
3.20.20.70-FF-000017.faa	A0A1Q3BDX7	932-1370	439
3.20.20.70-FF-000017.faa	A0A1J7H6N7	917-1355	439
3.20.20.70-FF-000017.faa	A0A3Q0FEF6	609-1047	439
3.20.20.70-FF-000017.faa	A0A1S3UEF3	610-1048	439
3.20.20.70-FF-000017.faa	A0A0R0JMI0	917-1334	418
3.20.20.70-FF-000017.faa	A0A1S3UEE3	913-1351	439
3.20.20.70-FF-000017.faa	A0A059DFA9	930-1368	439
3.20.20.70-FF-000017.faa	A0A2K1XGM0	672-1110	439
3.20.20.70-FF-000017.faa	A0A1S3B4K5	585-1023	439
3.20.20.70-FF-000017.faa	A0A1S3UEE6	919-1336	418
3.20.20.70-FF-000017.faa	A0A0L9UEP8	911-1349	439
3.20.20.70-FF-000017.faa	A0A0S3RE10	911-1349	439
3.20.20.70-FF-000017.faa	A0A072VE66	916-1354	439
3.20.20.70-FF-000017.faa	A0A1S3VIX0	610-1048	439
3.20.20.70-FF-000017.faa	A0A1S3E5J5	919-1358	440
3.20.20.70-FF-000017.faa	A0A0L9V045	929-1367	439
3.20.20.70-FF-000017.faa	A0A2K1XGK9	938-1376	439
3.20.20.70-FF-000017.faa	Q03460	916-1354	439
3.20.20.70-FF-000017.faa	A0A2I4H3R0	933-1371	439
3.20.20.70-FF-000017.faa	A0A0R0EVI7	781-1219	439
3.20.20.70-FF-000017.faa	A0A2I4G481	932-1370	439
3.20.20.70-FF-000017.faa	A0A0R0KBX5	917-1334	418
3.20.20.70-FF-000017.faa	V7CX76	919-1336	418
3.20.20.70-FF-000017.faa	A0A1S3E4G1	610-1049	440
3.20.20.70-FF-000017.faa	I1MAK3	918-1335	418
3.20.20.70-FF-000017.faa	A0A2I4G485	932-1370	439
3.20.20.70-FF-000017.faa	A0A2I4H3N4	588-1026	439
3.20.20.70-FF-000017.faa	A0A1S3B4H4	927-1365	439
3.20.20.70-FF-000017.faa	A0A1S3VJ34	911-1349	439
3.20.20.70-FF-000017.faa	A0A0B2SIT5	785-1202	418
3.20.20.70-FF-000017.faa	Q93WZ7	914-1352	439
3.20.20.70-FF-000017.faa	A0A444YTY5	921-1357	437
3.20.20.70-FF-000017.faa	A0A2K3PCD9	817-1255	439
3.20.20.70-FF-000017.faa	A0A1I7U0M4	421-860	440
3.20.20.70-FF-000017.faa	K8F7V7	836-1275	440
3.20.20.70-FF-000017.faa	G5EF05	827-1265	439
3.20.20.70-FF-000017.faa	A0A2G5SMZ3	420-858	439
3.20.20.70-FF-000017.faa	A0A261CT99	421-860	440
3.20.20.70-FF-000017.faa	A0A261CSK0	421-860	440
3.20.20.70-FF-000017.faa	A0A1I7U0M5	421-860	440
3.20.20.70-FF-000017.faa	A0A261CU91	412-850	439
3.20.20.70-FF-000017.faa	A0A2H2HXC7	421-860	440
3.20.20.70-FF-000017.faa	A0A2G5SMT7	412-850	439
3.20.20.70-FF-000017.faa	G0NHX6	766-1204	439
3.20.20.70-FF-000017.faa	A0A0E0PQZ8	907-1341	435
3.20.20.70-FF-000017.faa	J3M9K5	736-1172	437
3.20.20.70-FF-000017.faa	I1PXS9	843-1277	435
3.20.20.70-FF-000017.faa	A0A0E0DUL7	909-1343	435
3.20.20.70-FF-000017.faa	Q0DG35	921-1355	435
3.20.20.70-FF-000017.faa	B8AWG6	926-1360	435
3.20.20.70-FF-000017.faa	A0A0E0HHY1	881-1315	435
3.20.20.70-FF-000017.faa	A0A0E0A2K2	909-1343	435
3.20.20.70-FF-000017.faa	A0A0E0L5I0	906-1336	431
3.20.20.70-FF-000017.faa	A0A0D3GAL3	821-1255	435
3.20.20.70-FF-000017.faa	A0A0E0C652	905-1335	431
3.20.20.70-FF-000017.faa	A0A0D9V471	930-1360	431
3.20.20.70-FF-000017.faa	Q0JKD0	915-1345	431
3.20.20.70-FF-000017.faa	A0A3B6GTF4	907-1342	436
3.20.20.70-FF-000017.faa	A0A453FCY0	907-1342	436
3.20.20.70-FF-000017.faa	A0A0E0JMH7	905-1335	431
3.20.20.70-FF-000017.faa	A0A0E0N0U2	905-1335	431
3.20.20.70-FF-000017.faa	A0A0D9YD79	905-1335	431
3.20.20.70-FF-000017.faa	A2WTU1	905-1335	431
3.20.20.70-FF-000017.faa	A0A453FCX0	575-1010	436
3.20.20.70-FF-000017.faa	J3L2Y1	915-1350	436
3.20.20.70-FF-000017.faa	I1NQP6	915-1345	431
3.20.20.70-FF-000017.faa	A0A0D3ESJ1	905-1335	431
3.20.20.70-FF-000017.faa	A0A0E0JMH6	911-1341	431
3.20.20.70-FF-000017.faa	A0A453FD04	609-1044	436
3.20.20.70-FF-000017.faa	A0A453FD18	581-1016	436
3.20.20.70-FF-000017.faa	A0A0E0FR94	905-1335	431
3.20.20.70-FF-000017.faa	A0A453FCZ4	907-1342	436
3.20.20.70-FF-000017.faa	A0A1D6G271	340-770	431
3.20.20.70-FF-000017.faa	A0A1D6G262	329-759	431
3.20.20.70-FF-000017.faa	A0A1D6G2C8	911-1341	431
3.20.20.70-FF-000017.faa	A0A1D6G2C9	614-1044	431
3.20.20.70-FF-000017.faa	A0A453FCV5	907-1342	436
3.20.20.70-FF-000017.faa	A0A3L6R0K3	764-1199	436
3.20.20.70-FF-000017.faa	A0A453FCV9	324-759	436
3.20.20.70-FF-000017.faa	A0A453FCK7	324-759	436
3.20.20.70-FF-000017.faa	A0A453FD93	339-774	436
3.20.20.70-FF-000017.faa	A0A453FD72	788-1223	436
3.20.20.70-FF-000017.faa	A0A1D6G2B6	911-1341	431
3.20.20.70-FF-000017.faa	A0A1D6G2D0	911-1341	431
3.20.20.70-FF-000017.faa	A0A1D6G286	911-1341	431
3.20.20.70-FF-000017.faa	A0A1D6G296	304-734	431
3.20.20.70-FF-000017.faa	A0A1D6G292	612-1042	431
3.20.20.70-FF-000017.faa	A0A180GJP5	844-1277	434
3.20.20.70-FF-000017.faa	A0A2S4VX55	873-1306	434
3.20.20.70-FF-000017.faa	A0A0L6VIW6	844-1277	434
3.20.20.70-FF-000017.faa	A0A2N5S0P0	845-1278	434
3.20.20.70-FF-000017.faa	A0A2N5U3C1	922-1355	434
3.20.20.70-FF-000017.faa	A0A0L0VV17	844-1277	434
3.20.20.70-FF-000017.faa	E3KXI1	845-1278	434
3.20.20.70-FF-000017.faa	A0A0C4EPN4	891-1324	434
3.20.20.70-FF-000017.faa	T1FY51	800-1230	431
3.20.20.70-FF-000017.faa	Q9C102	863-1292	430
3.20.20.70-FF-000017.faa	A0A1A0HBV5	852-1266	415
3.20.20.70-FF-000017.faa	C4YE07	857-1271	415
3.20.20.70-FF-000017.faa	A0A0L0P042	849-1263	415
3.20.20.70-FF-000017.faa	A0A2P7YHI7	850-1264	415
3.20.20.70-FF-000017.faa	A0A1D8PDU9	857-1271	415
3.20.20.70-FF-000017.faa	G3AT71	852-1279	428
3.20.20.70-FF-000017.faa	H8WY56	860-1274	415
3.20.20.70-FF-000017.faa	A3LQK2	854-1268	415
3.20.20.70-FF-000017.faa	A0A2H1A5E4	849-1263	415
3.20.20.70-FF-000017.faa	C5MDD3	857-1271	415
3.20.20.70-FF-000017.faa	B9W853	857-1271	415
3.20.20.70-FF-000017.faa	A0A367XQU7	857-1271	415
3.20.20.70-FF-000017.faa	A0A367Y4D4	857-1271	415
3.20.20.70-FF-000017.faa	A0A1E4SNH4	853-1267	415
3.20.20.70-FF-000017.faa	A0A2V1AMR9	849-1263	415
3.20.20.70-FF-000017.faa	A8IWA6	904-1325	422
3.20.20.70-FF-000017.faa	A0A2K3D151	595-605_915-1312	409
3.20.20.70-FF-000017.faa	A0A0J9X9S4	864-1278	415
3.20.20.70-FF-000017.faa	A0A1D8N8M9	868-1282	415
3.20.20.70-FF-000017.faa	Q6CDZ4	849-1263	415
3.20.20.70-FF-000017.faa	A0A371C3N0	849-1263	415
3.20.20.70-FF-000017.faa	A0A060T400	858-1272	415
3.20.20.70-FF-000017.faa	A0A167EHB1	865-1279	415
3.20.20.70-FF-000017.faa	C3XUM8	819-1232	414
3.20.20.70-FF-000017.faa	A0A177WGU9	899-1293	395
3.20.20.70-FF-000017.faa	F4NWZ9	899-1312	414
3.20.20.70-FF-000017.faa	A0A1W4UGV3	888-1299	412
3.20.20.70-FF-000017.faa	A0A0M4EH60	875-1286	412
3.20.20.70-FF-000017.faa	A0A0J9RWZ4	887-1298	412
3.20.20.70-FF-000017.faa	Q29EX1	887-1298	412
3.20.20.70-FF-000017.faa	M9NFH8	881-1292	412
3.20.20.70-FF-000017.faa	A0A0P8ZVG0	891-1302	412
3.20.20.70-FF-000017.faa	A0A0J9RWP5	886-1297	412
3.20.20.70-FF-000017.faa	A0A0Q9XDF5	879-1290	412
3.20.20.70-FF-000017.faa	A0A3B0KGL1	883-1294	412
3.20.20.70-FF-000017.faa	B4PK97	882-1293	412
3.20.20.70-FF-000017.faa	A0A0Q5UJV8	881-1292	412
3.20.20.70-FF-000017.faa	A0A0R1DYB0	883-1294	412
3.20.20.70-FF-000017.faa	B3M4D8	890-1301	412
3.20.20.70-FF-000017.faa	A0A0R3P8Z8	888-1299	412
3.20.20.70-FF-000017.faa	B4KY01	878-1289	412
3.20.20.70-FF-000017.faa	B4N3A9	885-1296	412
3.20.20.70-FF-000017.faa	A0A1W4UTT2	887-1298	412
3.20.20.70-FF-000017.faa	B3NDH4	880-1291	412
3.20.20.70-FF-000017.faa	B4QMY8	886-1297	412
3.20.20.70-FF-000017.faa	Q9VVA4	880-1291	412
3.20.20.70-FF-000017.faa	B4H5M9	122-513	392
3.20.20.70-FF-000017.faa	A0A0Q9WK08	59-69_372-764	404
3.20.20.70-FF-000017.faa	A0A0R3P5M9	122-132_435-827	404
3.20.20.70-FF-000017.faa	A0A0L0CI34	743-1154	412
3.20.20.70-FF-000017.faa	A7SC78	550-959	410
3.20.20.70-FF-000017.faa	U4U326	812-1219	408
3.20.20.70-FF-000017.faa	D6WK43	809-1216	408
3.20.20.70-FF-000017.faa	N6TRN8	812-1219	408
3.20.20.70-FF-000017.faa	U4U0U3	736-1143	408
3.20.20.70-FF-000017.faa	V5GI16	809-1216	408
3.20.20.70-FF-000017.faa	A9UTR9	508-518_830-1226	408
3.20.20.70-FF-000017.faa	A0A1D6MBZ9	560-954	395
3.20.20.70-FF-000017.faa	H6QPM9	915-1293	379
3.20.20.70-FF-000064.faa	D4DMG1	5-205	201
3.20.20.70-FF-000064.faa	X5F6A4	5-204	200
3.20.20.70-FF-000064.faa	Q9JWI2	5-204	200
3.20.20.70-FF-000064.faa	C6M6Q7	5-205	201
3.20.20.70-FF-000064.faa	E6MZQ9	5-204	200
3.20.20.70-FF-000064.faa	A0A0A8F5Q0	5-204	200
3.20.20.70-FF-000064.faa	Q9JXF7	5-204	200
3.20.20.70-FF-000064.faa	D2ZX17	5-205	201
3.20.20.70-FF-000064.faa	A0A1D3ERB8	5-204	200
3.20.20.70-FF-000064.faa	Q5F5C2	5-204	200
3.20.20.70-FF-000064.faa	E5UKV8	5-205	201
3.20.20.70-FF-000064.faa	A0A1E9M4J7	5-205	201
3.20.20.70-FF-000064.faa	Q9KVS7	201-408	208
3.20.20.70-FF-000064.faa	A0A0H6SKR6	201-408	208
3.20.20.70-FF-000064.faa	A0A0X1L502	201-408	208
3.20.20.70-FF-000064.faa	C3LPQ4	201-408	208
3.20.20.70-FF-000064.faa	A0A3G5JR62	8-207	200
3.20.20.70-FF-000064.faa	Q66FP6	8-207	200
3.20.20.70-FF-000064.faa	A7FNH7	8-207	200
3.20.20.70-FF-000064.faa	A0A2S9PDM0	8-207	200
3.20.20.70-FF-000064.faa	A4TS25	8-207	200
3.20.20.70-FF-000064.faa	Q1CN71	8-207	200
3.20.20.70-FF-000064.faa	Q8ZAQ1	8-207	200
3.20.20.70-FF-000064.faa	Q1C1U8	8-207	200
3.20.20.70-FF-000064.faa	A0A2A6D513	8-206	199
3.20.20.70-FF-000064.faa	A0A419INH4	8-206	199
3.20.20.70-FF-000064.faa	A0A3T3DC81	8-206	199
3.20.20.70-FF-000064.faa	A0A3V9PZ00	8-206	199
3.20.20.70-FF-000064.faa	A0A2T9DXQ5	8-206	199
3.20.20.70-FF-000064.faa	B4TQK3	8-206	199
3.20.20.70-FF-000064.faa	A0A3W0Y295	8-206	199
3.20.20.70-FF-000064.faa	A0A3V8Q3V8	8-206	199
3.20.20.70-FF-000064.faa	A0A3I7XJ49	8-206	199
3.20.20.70-FF-000064.faa	B5F1H6	8-206	199
3.20.20.70-FF-000064.faa	A0A3Y9SP20	8-207	200
3.20.20.70-FF-000064.faa	C0Q2S5	8-207	200
3.20.20.70-FF-000064.faa	Q57H62	8-207	200
3.20.20.70-FF-000064.faa	A0A3V9NTI0	8-206	199
3.20.20.70-FF-000064.faa	M7RJ93	8-206	199
3.20.20.70-FF-000064.faa	A0A1R2L741	8-206	199
3.20.20.70-FF-000064.faa	A0A3T3IQZ7	8-206	199
3.20.20.70-FF-000064.faa	A0A3V4TIE0	8-206	199
3.20.20.70-FF-000064.faa	A0A3E1X8M9	8-206	199
3.20.20.70-FF-000064.faa	B5RFJ1	8-206	199
3.20.20.70-FF-000064.faa	B5QYE8	8-206	199
3.20.20.70-FF-000064.faa	B5FQK8	8-206	199
3.20.20.70-FF-000064.faa	A0A3X9FXW9	8-206	199
3.20.20.70-FF-000064.faa	A0A3V9L4S7	8-206	199
3.20.20.70-FF-000064.faa	A0A3Z1EI54	8-206	199
3.20.20.70-FF-000064.faa	A0A426WIC8	8-206	199
3.20.20.70-FF-000064.faa	A0A3V4QSW9	8-206	199
3.20.20.70-FF-000064.faa	A9N0K5	8-206	199
3.20.20.70-FF-000064.faa	E8XLA9	8-206	199
3.20.20.70-FF-000064.faa	A0A3Z6P3V8	8-206	199
3.20.20.70-FF-000064.faa	A0A0H3NIB8	8-206	199
3.20.20.70-FF-000064.faa	A0A0F6B9Z7	8-206	199
3.20.20.70-FF-000064.faa	A0A2T8QTU2	8-206	199
3.20.20.70-FF-000064.faa	A0A0U1H2D7	8-206	199
3.20.20.70-FF-000064.faa	A0A0D6HWQ8	8-206	199
3.20.20.70-FF-000064.faa	A0A315GL89	8-206	199
3.20.20.70-FF-000064.faa	A0A3V8MTK4	8-206	199
3.20.20.70-FF-000064.faa	A0A0W4KXS4	8-206	199
3.20.20.70-FF-000064.faa	Q9L9I8	8-206	199
3.20.20.70-FF-000064.faa	A0A265B168	8-206	199
3.20.20.70-FF-000064.faa	A0A3X9ZEU0	8-206	199
3.20.20.70-FF-000064.faa	B4TCT2	8-206	199
3.20.20.70-FF-000064.faa	W1G4F8	8-206	199
3.20.20.70-FF-000064.faa	A0A3V7TEB9	8-206	199
3.20.20.70-FF-000064.faa	A0A3S4J071	8-206	199
3.20.20.70-FF-000064.faa	A0A401BF55	8-206	199
3.20.20.70-FF-000064.faa	A0A3S7D605	8-206	199
3.20.20.70-FF-000064.faa	A0A3R9JHR0	8-206	199
3.20.20.70-FF-000064.faa	A0A3V0N5I8	8-206	199
3.20.20.70-FF-000064.faa	B5BJR2	8-206	199
3.20.20.70-FF-000064.faa	Q5PKA7	8-206	199
3.20.20.70-FF-000064.faa	A0A2X3EG27	8-205	198
3.20.20.70-FF-000064.faa	A0A379UZW6	8-206	199
3.20.20.70-FF-000064.faa	A0A0R9MDR0	8-206	199
3.20.20.70-FF-000064.faa	B4T0Z5	8-206	199
3.20.20.70-FF-000064.faa	A0A3Z5NI08	8-206	199
3.20.20.70-FF-000064.faa	Q8Z325	8-206	199
3.20.20.70-FF-000064.faa	A0A156M031	8-206	199
3.20.20.70-FF-000064.faa	A0A0F6CBV1	9-206	198
3.20.20.70-FF-000064.faa	D3QYJ3	9-206	198
3.20.20.70-FF-000064.faa	C3SI77	9-206	198
3.20.20.70-FF-000064.faa	A0A1Z3UWE9	9-206	198
3.20.20.70-FF-000064.faa	A0A3V4XBB3	9-206	198
3.20.20.70-FF-000064.faa	A0A0H3PFQ2	9-206	198
3.20.20.70-FF-000064.faa	B5Z089	9-206	198
3.20.20.70-FF-000064.faa	Q8X6Y0	9-206	198
3.20.20.70-FF-000064.faa	A0A192EX11	9-206	198
3.20.20.70-FF-000064.faa	A0A029IH44	9-206	198
3.20.20.70-FF-000064.faa	B7MRB9	9-206	198
3.20.20.70-FF-000064.faa	A0A029HDG7	9-206	198
3.20.20.70-FF-000064.faa	Q0TA72	9-206	198
3.20.20.70-FF-000064.faa	K4VKB0	9-206	198
3.20.20.70-FF-000064.faa	F5MW26	9-206	198
3.20.20.70-FF-000064.faa	D7XWK2	9-206	198
3.20.20.70-FF-000064.faa	A0A127GS95	9-206	198
3.20.20.70-FF-000064.faa	U9YHL3	9-206	198
3.20.20.70-FF-000064.faa	I2UBE7	9-206	198
3.20.20.70-FF-000064.faa	C8UKP5	9-206	198
3.20.20.70-FF-000064.faa	E1J1M0	9-206	198
3.20.20.70-FF-000064.faa	E1IXI3	9-206	198
3.20.20.70-FF-000064.faa	A0A080IIP4	9-206	198
3.20.20.70-FF-000064.faa	A0A3W4P3S6	9-206	198
3.20.20.70-FF-000064.faa	A0A3W3LXP7	9-206	198
3.20.20.70-FF-000064.faa	F4NR46	9-206	198
3.20.20.70-FF-000064.faa	A0A2S8D947	9-206	198
3.20.20.70-FF-000064.faa	A0A070F9L4	9-206	198
3.20.20.70-FF-000064.faa	U9Y1F8	9-206	198
3.20.20.70-FF-000064.faa	E0J6X5	9-206	198
3.20.20.70-FF-000064.faa	E6BRU3	9-206	198
3.20.20.70-FF-000064.faa	K4V6P3	9-206	198
3.20.20.70-FF-000064.faa	A0A028DZ96	9-206	198
3.20.20.70-FF-000064.faa	I2WYU0	9-206	198
3.20.20.70-FF-000064.faa	A0A027ZLF5	9-206	198
3.20.20.70-FF-000064.faa	A0A0E2THT1	9-206	198
3.20.20.70-FF-000064.faa	V8FKW1	9-206	198
3.20.20.70-FF-000064.faa	I6G7R1	9-206	198
3.20.20.70-FF-000064.faa	J7R8F7	9-206	198
3.20.20.70-FF-000064.faa	W1F807	9-206	198
3.20.20.70-FF-000064.faa	A0A1W2MWY0	9-206	198
3.20.20.70-FF-000064.faa	C8TZS5	9-206	198
3.20.20.70-FF-000064.faa	A0A3W2RJW6	9-206	198
3.20.20.70-FF-000064.faa	D2AD71	9-206	198
3.20.20.70-FF-000064.faa	A0A2Y2URL5	9-206	198
3.20.20.70-FF-000064.faa	A0A331BBU7	9-206	198
3.20.20.70-FF-000064.faa	E9TJL6	9-206	198
3.20.20.70-FF-000064.faa	A0A3D8XD74	9-206	198
3.20.20.70-FF-000064.faa	L4UWX7	9-206	198
3.20.20.70-FF-000064.faa	D6IGR2	9-206	198
3.20.20.70-FF-000064.faa	A0A365Q3N5	9-206	198
3.20.20.70-FF-000064.faa	L3BXX8	9-206	198
3.20.20.70-FF-000064.faa	I2WL63	9-206	198
3.20.20.70-FF-000064.faa	A0A0A8UHG9	9-206	198
3.20.20.70-FF-000064.faa	A0A235QR18	9-206	198
3.20.20.70-FF-000064.faa	I2RR03	9-206	198
3.20.20.70-FF-000064.faa	J7R8P4	9-206	198
3.20.20.70-FF-000064.faa	A0A2S8DVV3	9-206	198
3.20.20.70-FF-000064.faa	Q83PB9	9-206	198
3.20.20.70-FF-000064.faa	Q0SY07	9-206	198
3.20.20.70-FF-000064.faa	B2TWI0	9-206	198
3.20.20.70-FF-000064.faa	B6I5K4	9-206	198
3.20.20.70-FF-000064.faa	A0A0I2UG63	9-206	198
3.20.20.70-FF-000064.faa	Q3YUZ1	9-206	198
3.20.20.70-FF-000064.faa	A0A070UUM9	9-206	198
3.20.20.70-FF-000064.faa	A0A073FNQ1	9-206	198
3.20.20.70-FF-000064.faa	A0A074HNL3	9-206	198
3.20.20.70-FF-000064.faa	A0A024L9X6	9-206	198
3.20.20.70-FF-000064.faa	A0A0E1M8N6	9-206	198
3.20.20.70-FF-000064.faa	I4SY93	9-206	198
3.20.20.70-FF-000064.faa	A0A080FQP4	9-206	198
3.20.20.70-FF-000064.faa	A0A236LZZ7	9-206	198
3.20.20.70-FF-000064.faa	A0A026USU2	9-206	198
3.20.20.70-FF-000064.faa	A8A793	9-206	198
3.20.20.70-FF-000064.faa	V0AI41	10-206	197
3.20.20.70-FF-000064.faa	I6CU27	10-206	197
3.20.20.70-FF-000064.faa	A0A222QU54	10-206	197
3.20.20.70-FF-000064.faa	A0A037YBE7	10-206	197
3.20.20.70-FF-000064.faa	S1IGX9	10-206	197
3.20.20.70-FF-000064.faa	I2XFG2	10-206	197
3.20.20.70-FF-000064.faa	A0A3P6L3U8	10-206	197
3.20.20.70-FF-000064.faa	W1AYH4	10-206	197
3.20.20.70-FF-000064.faa	A0A0A0F8B1	10-206	197
3.20.20.70-FF-000064.faa	A0A1X3IE90	10-206	197
3.20.20.70-FF-000064.faa	S1HM91	10-206	197
3.20.20.70-FF-000064.faa	A0A140NFL8	10-206	197
3.20.20.70-FF-000064.faa	D7Y6A8	10-206	197
3.20.20.70-FF-000064.faa	A0A398QZT5	10-206	197
3.20.20.70-FF-000064.faa	S1D0G0	10-206	197
3.20.20.70-FF-000064.faa	S1ERS4	10-206	197
3.20.20.70-FF-000064.faa	A0A070SNZ9	10-206	197
3.20.20.70-FF-000064.faa	A0A069XTZ1	10-206	197
3.20.20.70-FF-000064.faa	A0A1H0PZS6	10-206	197
3.20.20.70-FF-000064.faa	G0F9V0	10-206	197
3.20.20.70-FF-000064.faa	L2VE87	10-206	197
3.20.20.70-FF-000064.faa	A0A0E0U6U3	10-206	197
3.20.20.70-FF-000064.faa	A0A0E0Y5M1	10-206	197
3.20.20.70-FF-000064.faa	B7LA87	10-206	197
3.20.20.70-FF-000064.faa	S1HT71	10-206	197
3.20.20.70-FF-000064.faa	V2TAU9	10-206	197
3.20.20.70-FF-000064.faa	F3WQV3	10-206	197
3.20.20.70-FF-000064.faa	M9G6B2	10-206	197
3.20.20.70-FF-000064.faa	H4US28	10-206	197
3.20.20.70-FF-000064.faa	P30137	10-206	197
3.20.20.70-FF-000064.faa	B1IUQ4	10-206	197
3.20.20.70-FF-000064.faa	A7ZUK8	10-206	197
3.20.20.70-FF-000064.faa	V0VBR6	9-206	198
3.20.20.70-FF-000064.faa	A0A2G9A2L3	9-206	198
3.20.20.70-FF-000064.faa	Q8FB78	9-206	198
3.20.20.70-FF-000064.faa	B7MIX9	9-206	198
3.20.20.70-FF-000064.faa	A0A0E2KWN8	9-206	198
3.20.20.70-FF-000064.faa	A0A234WP61	9-206	198
3.20.20.70-FF-000064.faa	A0A0H3ESN0	9-206	198
3.20.20.70-FF-000064.faa	Q1R5V9	9-206	198
3.20.20.70-FF-000064.faa	A1AIG4	9-206	198
3.20.20.70-FF-000064.faa	A0A2X4U5J1	9-206	198
3.20.20.70-FF-000064.faa	A0A3J4MG44	9-206	198
3.20.20.70-FF-000064.faa	A0A2X2HHZ8	9-206	198
3.20.20.70-FF-000064.faa	Q32AG6	9-206	198
3.20.20.70-FF-000064.faa	I6DFR3	9-206	198
3.20.20.70-FF-000064.faa	K0WST5	9-206	198
3.20.20.70-FF-000064.faa	A0A3R0N6D3	9-206	198
3.20.20.70-FF-000064.faa	E7TBA9	9-206	198
3.20.20.70-FF-000064.faa	Q31U04	9-206	198
3.20.20.70-FF-000064.faa	Q8EED8	315-524	210
3.20.20.70-FF-000064.faa	Q83EI6	279-479	201
3.20.20.70-FF-000064.faa	A0A0D5N9M5	13-218	206
3.20.20.70-FF-000064.faa	P61422	13-218	206
3.20.20.70-FF-000018.faa	Q8Y9M6	1-214	214
3.20.20.70-FF-000018.faa	A0A469ML55	1-214	214
3.20.20.70-FF-000018.faa	A0A470EN23	1-215	215
3.20.20.70-FF-000018.faa	A0A0E0UTS1	1-215	215
3.20.20.70-FF-000018.faa	A0A3T1TX36	1-214	214
3.20.20.70-FF-000018.faa	Q8Y990	1-214	214
3.20.20.70-FF-000018.faa	A0A1D2IYJ3	1-214	214
3.20.20.70-FF-000018.faa	A0A3Q0NCA1	1-214	214
3.20.20.70-FF-000018.faa	A0A0H3GEH6	1-214	214
3.20.20.70-FF-000018.faa	A0A472ASS8	1-214	214
3.20.20.70-FF-000018.faa	A0AG96	1-214	214
3.20.20.70-FF-000018.faa	G6LK83	1-221	221
3.20.20.70-FF-000018.faa	A0A0E7TN73	1-221	221
3.20.20.70-FF-000018.faa	Q97SS2	1-221	221
3.20.20.70-FF-000018.faa	B8ZKS3	1-221	221
3.20.20.70-FF-000018.faa	A0A0H2ZPP4	1-221	221
3.20.20.70-FF-000018.faa	C1CC45	1-221	221
3.20.20.70-FF-000018.faa	A0A0I5V8K1	1-221	221
3.20.20.70-FF-000018.faa	Q8DRB8	1-221	221
3.20.20.70-FF-000018.faa	A0A0D6J3Z8	1-221	221
3.20.20.70-FF-000018.faa	A5M4V8	1-221	221
3.20.20.70-FF-000018.faa	A0A0F6C121	1-220	220
3.20.20.70-FF-000018.faa	D3QNP1	1-220	220
3.20.20.70-FF-000018.faa	A0A0K3HCM4	1-220	220
3.20.20.70-FF-000018.faa	A0A1Z3USX8	1-220	220
3.20.20.70-FF-000018.faa	A0A0H3PQ41	1-220	220
3.20.20.70-FF-000018.faa	A0A3V4X6C7	1-220	220
3.20.20.70-FF-000018.faa	P58423	1-220	220
